well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,source,county
SOL-05,0.003,"1,1,1-Trichloroethane",3/30/2005,UG/L,<,0.003,38.41740957,-121.5291217,MUNICIPAL,USGS, Yolo County
SOL-06,224,"1,1,1-Trichloroethane",3/30/2005,UG/L,,0.002,38.24055556,-121.5111111,MUNICIPAL,USGS, Sacramento County
SOL-07,0.0157,"1,1,1-Trichloroethane",4/21/2005,UG/L,,0.003,38.16280556,-121.6033611,MUNICIPAL,USGS, Sacramento County
SOL-08,0.003,"1,1,1-Trichloroethane",5/10/2005,UG/L,<,0.003,38.40777778,-121.9478333,MUNICIPAL,USGS, Solano County
SOL-09,0.003,"1,1,1-Trichloroethane",5/11/2005,UG/L,<,0.003,38.18277778,-121.7378611,MUNICIPAL,USGS,Solano County
SOL-10,0.003,"1,1,1-Trichloroethane",5/11/2005,UG/L,<,0.003,38.49,-121.8891667,MUNICIPAL,USGS, Solano County
SOL-11,0.003,"1,1,1-Trichloroethane",5/11/2005,UG/L,<,0.003,38.48294444,-121.7240833,MUNICIPAL,USGS,Solano County
SOL-12,0.003,"1,1,1-Trichloroethane",5/12/2005,UG/L,<,0.003,38.38547222,-121.7744444,MUNICIPAL,USGS, Solano County
SOL-13,0.003,"1,1,1-Trichloroethane",5/18/2005,UG/L,<,0.003,38.31575,-121.8688889,MUNICIPAL,USGS, Solano County
SOSA-01,0.003,"1,1,1-Trichloroethane",6/5/2006,UG/L,<,0.003,35.08013889,-118.5134444,MUNICIPAL,USGS, Kern County
SOSA-02,0.003,"1,1,1-Trichloroethane",6/6/2006,UG/L,<,0.003,35.31263889,-118.4068056,MUNICIPAL,USGS, Kern County
SOSA-03,0.002,"1,1,1-Trichloroethane",6/6/2006,MG/L,<,0.002,35.64155556,-118.398,MUNICIPAL,USGS, Kern County
SOSA-04,0.003,"1,1,1-Trichloroethane",6/6/2006,UG/L,<,0.003,35.34641667,-118.3787222,MUNICIPAL,USGS, Kern County
SOSA-05,0.003,"1,1,1-Trichloroethane",6/7/2006,UG/L,<,0.003,35.25630556,-118.6243056,MUNICIPAL,USGS, Kern County
"SOSA-06, SIERRA-G-01",0.003,"1,1,1-Trichloroethane",6/7/2006,UG/L,<,0.003,35.25041667,-118.6267222,MUNICIPAL,USGS, Kern County
SOSA-07,0.002,"1,1,1-Trichloroethane",6/7/2006,MG/L,=,0.002,35.798,-118.4517778,MUNICIPAL,USGS, Tulare County
SOSA-08,0.003,"1,1,1-Trichloroethane",6/7/2006,UG/L,<,0.003,35.08847222,-118.63575,MUNICIPAL,USGS, Kern County
SOSA-09,0.003,"1,1,1-Trichloroethane",6/8/2006,UG/L,<,0.003,35.15005556,-118.4845278,MUNICIPAL,USGS, Kern County
SOSA-10,0.001,"1,1,1-Trichloroethane",6/8/2006,MG/L,=,0.002,35.69736111,-118.2168333,MUNICIPAL,USGS, Kern County
SOSA-11,0.003,"1,1,1-Trichloroethane",6/8/2006,UG/L,<,0.003,35.10925,-118.5368333,MUNICIPAL,USGS, Kern County
SOSA-12,0.003,"1,1,1-Trichloroethane",6/12/2006,UG/L,<,0.003,35.82994444,-118.4566667,MUNICIPAL,USGS, Tulare County
SOSA-13,0.002,"1,1,1-Trichloroethane",6/12/2006,MG/L,<,0.002,35.12313889,-118.4454167,MUNICIPAL,USGS, Kern County
SOSA-14,0.003,"1,1,1-Trichloroethane",6/12/2006,UG/L,<,0.003,35.64933333,-118.4273056,MUNICIPAL,USGS, Kern County
"SOSA-15, SIERRA-G-02",2,"1,1,1-Trichloroethane",6/12/2006,UG/L,<,0.002,35.72438889,-118.5520278,MUNICIPAL,USGS, Kern County
SOSA-16,0.003,"1,1,1-Trichloroethane",6/13/2006,UG/L,<,0.003,35.63291667,-118.4692778,MUNICIPAL,USGS, Kern County
SOSA-17,0.003,"1,1,1-Trichloroethane",6/13/2006,UG/L,<,0.003,35.57683333,-118.4552778,MUNICIPAL,USGS, Kern County
SOSA-18,0.003,"1,1,1-Trichloroethane",6/13/2006,UG/L,<,0.003,35.61469444,-118.4052222,MUNICIPAL,USGS, Kern County
SOSA-19,0.003,"1,1,1-Trichloroethane",6/13/2006,UG/L,<,0.003,35.70744444,-118.4733611,MUNICIPAL,USGS, Kern County
"SOSA-20, SIERRA-ML-02",0.017,"1,1,1-Trichloroethane",6/14/2006,UG/L,<,0.017,35.58808333,-118.4676111,MUNICIPAL,USGS, Kern County
SOSA-21,0.003,"1,1,1-Trichloroethane",6/14/2006,UG/L,<,0.003,35.70508333,-118.4566389,MUNICIPAL,USGS, Kern County
SOSA-22,2,"1,1,1-Trichloroethane",6/15/2006,UG/L,<,0.002,35.89580556,-118.3703611,MUNICIPAL,USGS, Tulare County
SOSA-23,0.003,"1,1,1-Trichloroethane",6/19/2006,UG/L,<,0.003,35.12372222,-118.5930278,MUNICIPAL,USGS, Kern County
SOSA-24,0.003,"1,1,1-Trichloroethane",6/19/2006,UG/L,<,0.003,35.147,-118.57625,MUNICIPAL,USGS, Kern County
SOSA-25,0.003,"1,1,1-Trichloroethane",6/19/2006,UG/L,<,0.003,35.15133333,-118.6192222,MUNICIPAL,USGS, Kern County
SOSA-26,0.003,"1,1,1-Trichloroethane",6/20/2006,UG/L,<,0.003,35.18319444,-118.6466389,MUNICIPAL,USGS, Kern County
SOSA-27,0.003,"1,1,1-Trichloroethane",6/20/2006,UG/L,<,0.003,35.15613889,-118.6686944,MUNICIPAL,USGS, Kern County
SOSA-28,0.003,"1,1,1-Trichloroethane",6/20/2006,UG/L,<,0.003,35.10863889,-118.3211944,MUNICIPAL,USGS, Kern County
SOSA-29,0.003,"1,1,1-Trichloroethane",6/21/2006,UG/L,<,0.003,35.92677778,-118.4940278,MUNICIPAL,USGS, Tulare County
SOSA-30,0.003,"1,1,1-Trichloroethane",6/29/2006,UG/L,<,0.003,35.64563889,-118.2731389,MUNICIPAL,USGS, Kern County
"SOSA-31, SIERRA-S-01",0.003,"1,1,1-Trichloroethane",6/29/2006,UG/L,<,0.003,35.66591667,-118.292,MUNICIPAL,USGS, Kern County
"SOSA-32, SIERRA-SL-01",0.003,"1,1,1-Trichloroethane",6/29/2006,UG/L,<,0.003,35.10861111,-118.4498333,MUNICIPAL,USGS, Kern County
SOSA-33,0.003,"1,1,1-Trichloroethane",6/30/2006,UG/L,<,0.003,35.19475,-118.5433333,MUNICIPAL,USGS, Kern County
SOSA-34,0.003,"1,1,1-Trichloroethane",6/30/2006,UG/L,<,0.003,35.11730556,-118.3789167,MUNICIPAL,USGS, Kern County
SOSA-35,0.002,"1,1,1-Trichloroethane",6/30/2006,MG/L,<,0.002,35.18041667,-118.3357222,MUNICIPAL,USGS, Kern County
SOSAFP-01,2,"1,1,1-Trichloroethane",6/5/2006,UG/L,<,0.002,35.12627778,-118.4323889,MUNICIPAL,USGS, Kern County
SOSAFP-02,0.002,"1,1,1-Trichloroethane",6/5/2006,MG/L,<,0.002,35.74411111,-118.4224722,MUNICIPAL,USGS, Kern County
SOSAFP-03,2,"1,1,1-Trichloroethane",6/5/2006,UG/L,<,0.002,35.11661111,-118.4560278,MUNICIPAL,USGS, Kern County
SOSAFP-04,2,"1,1,1-Trichloroethane",6/8/2006,UG/L,<,0.002,35.13194444,-118.4797222,MUNICIPAL,USGS, Kern County
SOSAFP-05,0.002,"1,1,1-Trichloroethane",6/13/2006,MG/L,<,0.002,35.12466667,-118.4863611,MUNICIPAL,USGS, Kern County
SOSAFP-06,0.002,"1,1,1-Trichloroethane",6/14/2006,MG/L,<,0.002,35.12394444,-118.4310278,MUNICIPAL,USGS, Kern County
SOSAFP-07,0.002,"1,1,1-Trichloroethane",6/22/2006,MG/L,<,0.002,35.12347222,-118.5842778,MUNICIPAL,USGS, Kern County
SOSAFP-08,0.002,"1,1,1-Trichloroethane",6/26/2006,MG/L,<,0.002,35.11602778,-118.592,MUNICIPAL,USGS, Kern County
SOSAFP-09,0.002,"1,1,1-Trichloroethane",6/26/2006,MG/L,<,0.002,35.10925,-118.5938611,MUNICIPAL,USGS, Kern County
SOSAFP-10,0.002,"1,1,1-Trichloroethane",6/26/2006,MG/L,<,0.002,35.11591667,-118.6019722,MUNICIPAL,USGS, Kern County
SOSAFP-11,0.001,"1,1,1-Trichloroethane",6/27/2006,MG/L,=,0.002,35.10758333,-118.5917222,MUNICIPAL,USGS, Kern County
SOSAFP-12,0.002,"1,1,1-Trichloroethane",6/27/2006,MG/L,=,0.002,35.10941667,-118.601,MUNICIPAL,USGS, Kern County
SOSAFP-13,0.002,"1,1,1-Trichloroethane",6/28/2006,MG/L,=,0.002,35.11316667,-118.39725,MUNICIPAL,USGS, Kern County
SOSAFP-14,2,"1,1,1-Trichloroethane",6/28/2006,UG/L,<,0.002,35.11777778,-118.4018056,MUNICIPAL,USGS, Kern County
SOSAFP-15,1,"1,1,1-Trichloroethane",6/28/2006,UG/L,=,0.002,35.12477778,-118.4615278,MUNICIPAL,USGS, Kern County
SSV-QPC-01,0.003,"1,1,1-Trichloroethane",3/15/2005,UG/L,<,0.003,38.49388889,-121.1547222,MUNICIPAL,USGS, Sacramento County
SSV-QPC-02,8,"1,1,1-Trichloroethane",3/16/2005,UG/L,,0.002,38.68656985,-121.2193928,MUNICIPAL,USGS, Sacramento County
SSV-QPC-03,0.003,"1,1,1-Trichloroethane",3/16/2005,UG/L,<,0.003,38.86966667,-121.33025,MUNICIPAL,USGS, Placer County
SSV-QPC-04,0.003,"1,1,1-Trichloroethane",3/22/2005,UG/L,<,0.003,38.67379221,-121.332729,MUNICIPAL,USGS, Sacramento County
SSV-QPC-05,4,"1,1,1-Trichloroethane",3/22/2005,UG/L,<,0.002,38.60046071,-121.3585628,MUNICIPAL,USGS, Sacramento County
SSV-QPC-06,4,"1,1,1-Trichloroethane",3/22/2005,UG/L,,0.002,38.69416667,-121.3600278,MUNICIPAL,USGS, Sacramento County
SSV-QPC-07,14,"1,1,1-Trichloroethane",4/4/2005,UG/L,,0.002,38.73694444,-121.2772222,MUNICIPAL,USGS, Placer County
SSV-QPC-08,7,"1,1,1-Trichloroethane",4/6/2005,UG/L,,0.002,38.98308333,-121.3756389,MUNICIPAL,USGS, Placer County
SSV-QPC-09,1,"1,1,1-Trichloroethane",4/7/2005,UG/L,=,0.002,38.56119444,-121.2108333,MUNICIPAL,USGS, Sacramento County
SSV-QPC-10,0.003,"1,1,1-Trichloroethane",4/19/2005,UG/L,<,0.003,38.54305556,-121.2786111,MUNICIPAL,USGS, Sacramento County
SSV-QPC-11,0.003,"1,1,1-Trichloroethane",5/3/2005,UG/L,<,0.003,38.59216667,-121.1618889,MUNICIPAL,USGS,Sacramento County
SSV-QPCFP-01,5,"1,1,1-Trichloroethane",3/29/2005,UG/L,,0.002,38.71055556,-121.3316667,MUNICIPAL,USGS, Sacramento County
SSV-QPCFP-02,2,"1,1,1-Trichloroethane",3/30/2005,UG/L,=,0.002,38.71055556,-121.3316667,MUNICIPAL,USGS, Sacramento County
SSV-QPCFP-03,4,"1,1,1-Trichloroethane",4/1/2005,UG/L,=,0.002,38.71047222,-121.3316111,MUNICIPAL,USGS, Sacramento County
SSV-QPCFP-04,4,"1,1,1-Trichloroethane",4/1/2005,UG/L,<,0.002,38.7105,-121.3316944,MUNICIPAL,USGS, Sacramento County
SUI-01,16,"1,1,1-Trichloroethane",3/31/2005,UG/L,,0.002,38.13919444,-121.8294444,MUNICIPAL,USGS, Solano County
SUI-02,832,"1,1,1-Trichloroethane",4/20/2005,UG/L,,0.002,38.24394444,-121.9700278,MUNICIPAL,USGS, Solano County
SUI-03,0.017,"1,1,1-Trichloroethane",5/12/2005,UG/L,<,0.017,38.20433333,-121.8746111,MUNICIPAL,USGS, Solano County
SUI-04,0.003,"1,1,1-Trichloroethane",5/12/2005,UG/L,<,0.003,38.26886111,-122.1025556,MUNICIPAL,USGS, Solano County
SUI-05,0.003,"1,1,1-Trichloroethane",5/17/2005,UG/L,<,0.003,38.29063889,-121.9606667,MUNICIPAL,USGS, Solano County
TEH 646,160,"1,1,1-Trichloroethane",4/5/2005,MG/L,=,,40.29242835,-122.433902,DOMESTIC,GAMA, Tehama County
TEH 647,0,"1,1,1-Trichloroethane",4/5/2005,UG/L,ND,,40.28531229,-122.432357,DOMESTIC,GAMA, Tehama County
TEH 648,0,"1,1,1-Trichloroethane",4/5/2005,UG/L,ND,,40.29236584,-122.4355389,DOMESTIC,GAMA, Tehama County
TEH 649,0,"1,1,1-Trichloroethane",4/5/2005,UG/L,ND,,40.2793086,-122.3331098,DOMESTIC,GAMA, Tehama County
TEH 650,0,"1,1,1-Trichloroethane",4/5/2005,UG/L,ND,,40.28755806,-122.3299815,DOMESTIC,GAMA, Tehama County
TEH 651,130,"1,1,1-Trichloroethane",4/5/2005,MG/L,=,,40.28697172,-122.3336084,DOMESTIC,GAMA, Tehama County
TEH 652,140,"1,1,1-Trichloroethane",4/5/2005,MG/L,=,,40.28695364,-122.3353232,DOMESTIC,GAMA, Tehama County
TEH 653,160,"1,1,1-Trichloroethane",4/7/2005,MG/L,=,,40.30496529,-122.3542188,DOMESTIC,GAMA, Tehama County
TEH 654,160,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.30820968,-122.4604242,DOMESTIC,GAMA, Tehama County
TEH 655,0,"1,1,1-Trichloroethane",4/6/2005,MG/L,ND,,40.34920276,-122.3533764,DOMESTIC,GAMA, Tehama County
TEH 656,130,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.29674089,-122.2694623,DOMESTIC,GAMA, Tehama County
TEH 657,0,"1,1,1-Trichloroethane",4/6/2005,UG/L,ND,,40.29790324,-122.2645531,DOMESTIC,GAMA, Tehama County
TEH 658,110,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.2983199,-122.2666416,DOMESTIC,GAMA, Tehama County
TEH 659,0,"1,1,1-Trichloroethane",4/7/2005,UG/L,ND,,40.27788275,-122.3213779,DOMESTIC,GAMA, Tehama County
TEH 660,0.091,"1,1,1-Trichloroethane",4/7/2005,MG/L,=,,40.27936368,-122.34006,DOMESTIC,GAMA, Tehama County
TEH 661,0,"1,1,1-Trichloroethane",4/7/2005,UG/L,ND,,40.27617143,-122.3215873,DOMESTIC,GAMA, Tehama County
TEH 662,0,"1,1,1-Trichloroethane",4/21/2005,pCi/L,ND,,40.27635396,-122.3183158,DOMESTIC,GAMA, Tehama County
TEH 663,150,"1,1,1-Trichloroethane",4/7/2005,MG/L,=,,40.3015399,-122.3661621,DOMESTIC,GAMA, Tehama County
TEH 664,0,"1,1,1-Trichloroethane",4/6/2005,UG/L,ND,,40.29649658,-122.2652893,DOMESTIC,GAMA, Tehama County
TEH 665,0,"1,1,1-Trichloroethane",4/5/2005,pCi/L,ND,,40.28912415,-122.4258377,DOMESTIC,GAMA, Tehama County
TEH 666,0,"1,1,1-Trichloroethane",4/6/2005,UG/L,ND,,40.31178232,-122.4102634,DOMESTIC,GAMA, Tehama County
TEH 667,0,"1,1,1-Trichloroethane",4/7/2005,UG/L,ND,,40.30104891,-122.3635876,DOMESTIC,GAMA, Tehama County
TEH 668,110,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.34171105,-122.3528092,DOMESTIC,GAMA, Tehama County
TEH 669,0.071,"1,1,1-Trichloroethane",4/13/2005,MG/L,=,,40.27234481,-122.4000045,DOMESTIC,GAMA, Tehama County
TEH 670,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.28881672,-122.3157802,DOMESTIC,GAMA, Tehama County
TEH 671,0,"1,1,1-Trichloroethane",4/13/2005,UG/L,ND,,40.29508971,-122.2697595,DOMESTIC,GAMA, Tehama County
TEH 673,130,"1,1,1-Trichloroethane",4/13/2005,MG/L,=,,40.2993737,-122.2726596,DOMESTIC,GAMA, Tehama County
TEH 675,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.29829713,-122.297565,DOMESTIC,GAMA, Tehama County
TEH 676,130,"1,1,1-Trichloroethane",4/13/2005,MG/L,=,,40.29792651,-122.2735671,DOMESTIC,GAMA, Tehama County
TEH 677,0,"1,1,1-Trichloroethane",4/13/2005,UG/L,ND,,40.28990005,-122.2731246,DOMESTIC,GAMA, Tehama County
TEH 678,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.29616932,-122.2972588,DOMESTIC,GAMA, Tehama County
TEH 679,0,"1,1,1-Trichloroethane",4/13/2005,UG/L,ND,,40.27377807,-122.3942134,DOMESTIC,GAMA, Tehama County
TEH 680,95,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.29823665,-122.2643843,DOMESTIC,GAMA, Tehama County
TEH 681,110,"1,1,1-Trichloroethane",4/6/2005,MG/L,=,,40.29818153,-122.2714164,DOMESTIC,GAMA, Tehama County
TEH 682,0,"1,1,1-Trichloroethane",4/15/2005,UG/L,ND,,40.27829524,-122.349525,DOMESTIC,GAMA, Tehama County
TEH 684,0,"1,1,1-Trichloroethane",4/15/2005,UG/L,ND,,40.2889019,-122.279696,DOMESTIC,GAMA, Tehama County
TEH 685,160,"1,1,1-Trichloroethane",4/21/2005,MG/L,=,,40.28160028,-122.3285295,DOMESTIC,GAMA, Tehama County
TEH 686,0,"1,1,1-Trichloroethane",4/21/2005,UG/L,ND,,40.27639192,-122.3509235,DOMESTIC,GAMA, Tehama County
TEH 687,0,"1,1,1-Trichloroethane",4/19/2005,UG/L,ND,,40.26662291,-122.4049609,DOMESTIC,GAMA, Tehama County
TEH 688,0,"1,1,1-Trichloroethane",4/19/2005,pCi/L,ND,,40.25664621,-122.2126532,DOMESTIC,GAMA, Tehama County
TEH 689,0,"1,1,1-Trichloroethane",4/19/2005,UG/L,ND,,40.25220564,-122.2134543,DOMESTIC,GAMA, Tehama County
TEH 690,0,"1,1,1-Trichloroethane",4/19/2005,UG/L,ND,,40.2461323,-122.213427,DOMESTIC,GAMA, Tehama County
TEH 691,110,"1,1,1-Trichloroethane",4/19/2005,MG/L,=,,40.2548802,-122.2140351,DOMESTIC,GAMA, Tehama County
TEH 692,0,"1,1,1-Trichloroethane",4/13/2005,UG/L,ND,,40.2795893,-122.2775075,DOMESTIC,GAMA, Tehama County
TEH 693,0,"1,1,1-Trichloroethane",4/21/2005,UG/L,ND,,40.27403644,-122.4121286,DOMESTIC,GAMA, Tehama County
TEH 694,0,"1,1,1-Trichloroethane",4/21/2005,UG/L,ND,,40.29633704,-122.4027608,DOMESTIC,GAMA, Tehama County
TEH 695,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.27570964,-122.3503629,DOMESTIC,GAMA, Tehama County
TEH 696,0,"1,1,1-Trichloroethane",4/19/2005,UG/L,ND,,40.27287587,-122.3886,DOMESTIC,GAMA, Tehama County
TEH 697,0,"1,1,1-Trichloroethane",4/14/2005,UG/L,ND,,40.30094957,-122.4365182,DOMESTIC,GAMA, Tehama County
TEH 698,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.27429672,-122.3474478,DOMESTIC,GAMA, Tehama County
TEH 699,0,"1,1,1-Trichloroethane",4/14/2005,UG/L,ND,,40.29210055,-122.3660253,DOMESTIC,GAMA, Tehama County
TEH 700,0,"1,1,1-Trichloroethane",4/14/2005,UG/L,ND,,40.34187585,-122.3481242,DOMESTIC,GAMA, Tehama County
TEH 701,0,"1,1,1-Trichloroethane",4/14/2005,UG/L,ND,,40.31202252,-122.4071304,DOMESTIC,GAMA, Tehama County
TEH 702,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.30232068,-122.3542793,DOMESTIC,GAMA, Tehama County
TEH 703,0,"1,1,1-Trichloroethane",4/7/2005,MG/L,ND,,40.30055587,-122.4120603,DOMESTIC,GAMA, Tehama County
TEH 718,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.30935685,-122.3342915,DOMESTIC,GAMA, Tehama County
TEH 719,0,"1,1,1-Trichloroethane",4/12/2005,pCi/L,ND,,40.28660727,-122.3838854,DOMESTIC,GAMA, Tehama County
TEH 720,0,"1,1,1-Trichloroethane",4/12/2005,UG/L,ND,,40.29825991,-122.3645467,DOMESTIC,GAMA, Tehama County
TEH 721,140,"1,1,1-Trichloroethane",4/7/2005,MG/L,=,,40.30681081,-122.3561605,DOMESTIC,GAMA, Tehama County
TEH 722,0,"1,1,1-Trichloroethane",4/20/2005,UG/L,ND,,40.28181744,-122.3755558,DOMESTIC,GAMA, Tehama County
TEH 723,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.27969609,-122.3433487,DOMESTIC,GAMA, Tehama County
TEH 724,0,"1,1,1-Trichloroethane",4/20/2005,UG/L,ND,,40.24614912,-122.2271656,DOMESTIC,GAMA, Tehama County
TEH 725,78,"1,1,1-Trichloroethane",4/27/2005,MG/L,=,,40.04079116,-122.1063351,DOMESTIC,GAMA, Tehama County
TEH 726,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.04346203,-122.1045504,DOMESTIC,GAMA, Tehama County
TEH 727,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.04405236,-122.1072397,DOMESTIC,GAMA, Tehama County
TEH 728,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.04301429,-122.1086103,DOMESTIC,GAMA, Tehama County
TEH 729,0,"1,1,1-Trichloroethane",4/27/2005,UG/L,ND,,40.04090376,-122.1068138,DOMESTIC,GAMA, Tehama County
TEH 730,0,"1,1,1-Trichloroethane",4/27/2005,UG/L,ND,,40.24562434,-122.2056251,DOMESTIC,GAMA, Tehama County
TEH 731,52,"1,1,1-Trichloroethane",4/19/2005,UG/L,=,,40.29900789,-122.3682015,DOMESTIC,GAMA, Tehama County
TEH 732,160,"1,1,1-Trichloroethane",4/27/2005,MG/L,=,,40.24058344,-122.2066654,DOMESTIC,GAMA, Tehama County
TEH 733,0,"1,1,1-Trichloroethane",4/21/2005,UG/L,ND,,40.29339008,-122.4143254,DOMESTIC,GAMA, Tehama County
TEH 734,0,"1,1,1-Trichloroethane",4/21/2005,UG/L,ND,,40.28203408,-122.3209284,DOMESTIC,GAMA, Tehama County
TEH 735,0,"1,1,1-Trichloroethane",4/20/2005,UG/L,ND,,40.24442783,-122.2087876,DOMESTIC,GAMA, Tehama County
TEH 736,49,"1,1,1-Trichloroethane",4/20/2005,MG/L,=,,40.28321434,-122.1878368,DOMESTIC,GAMA, Tehama County
TEH 737,0.071,"1,1,1-Trichloroethane",4/20/2005,MG/L,=,,40.27469171,-122.3825123,DOMESTIC,GAMA, Tehama County
TEH 738,0,"1,1,1-Trichloroethane",4/20/2005,MG/L,ND,,40.24476553,-122.2083279,DOMESTIC,GAMA, Tehama County
TEH 739,140,"1,1,1-Trichloroethane",4/20/2005,MG/L,=,,40.29219772,-122.3770013,DOMESTIC,GAMA, Tehama County
TEH 740,0,"1,1,1-Trichloroethane",4/19/2005,pCi/L,ND,,40.2927311,-122.2909667,DOMESTIC,GAMA, Tehama County
TEH 741,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.25010876,-122.2202226,DOMESTIC,GAMA, Tehama County
TEH 742,0,"1,1,1-Trichloroethane",4/27/2005,UG/L,ND,,40.25010954,-122.2216742,DOMESTIC,GAMA, Tehama County
TEH 743,0,"1,1,1-Trichloroethane",5/3/2005,pCi/L,ND,,40.25349206,-122.2089228,DOMESTIC,GAMA, Tehama County
TEH 744,0,"1,1,1-Trichloroethane",5/3/2005,UG/L,ND,,40.24017667,-122.2074727,DOMESTIC,GAMA, Tehama County
TEH 745,0,"1,1,1-Trichloroethane",4/28/2005,UG/L,ND,,40.27192136,-122.2580693,DOMESTIC,GAMA, Tehama County
TEH 746,110,"1,1,1-Trichloroethane",4/28/2005,MG/L,=,,40.24831653,-122.2190691,DOMESTIC,GAMA, Tehama County
TEH 747,0,"1,1,1-Trichloroethane",4/28/2005,UG/L,ND,,40.24919433,-122.2228464,DOMESTIC,GAMA, Tehama County
TEH 748,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.25217249,-122.2202,DOMESTIC,GAMA, Tehama County
TEH 749,170,"1,1,1-Trichloroethane",5/3/2005,MG/L,=,,40.24140685,-122.2064321,DOMESTIC,GAMA, Tehama County
TEH 750,0,"1,1,1-Trichloroethane",4/28/2005,UG/L,ND,,40.25916994,-122.27667,DOMESTIC,GAMA, Tehama County
TEH 751,0,"1,1,1-Trichloroethane",4/27/2005,UG/L,ND,,40.23962506,-122.2072424,DOMESTIC,GAMA, Tehama County
TEH 752,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.2506489,-122.2232068,DOMESTIC,GAMA, Tehama County
TEH 753,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.23713766,-122.2252027,DOMESTIC,GAMA, Tehama County
TEH 754,130,"1,1,1-Trichloroethane",5/4/2005,MG/L,=,,40.24165107,-122.2434552,DOMESTIC,GAMA, Tehama County
TEH 755,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.23891564,-122.2402693,DOMESTIC,GAMA, Tehama County
TEH 756,0.017,"1,1,1-Trichloroethane",5/4/2005,MG/L,=,,40.2432633,-122.2412062,DOMESTIC,GAMA, Tehama County
TEH 758,0,"1,1,1-Trichloroethane",5/5/2005,UG/L,ND,,40.24998891,-122.2173005,DOMESTIC,GAMA, Tehama County
TEH 759,0,"1,1,1-Trichloroethane",5/5/2005,UG/L,ND,,40.25463261,-122.2026014,DOMESTIC,GAMA, Tehama County
TEH 760,0,"1,1,1-Trichloroethane",4/28/2005,UG/L,ND,,40.25164209,-122.2104744,DOMESTIC,GAMA, Tehama County
TEH 761,0,"1,1,1-Trichloroethane",5/10/2005,UG/L,ND,,40.2511505,-122.2129437,DOMESTIC,GAMA, Tehama County
TEH 762,0,"1,1,1-Trichloroethane",5/5/2005,UG/L,ND,,40.31227535,-122.0672393,DOMESTIC,GAMA, Tehama County
TEH 763,10,"1,1,1-Trichloroethane",5/5/2005,MG/L,=,,40.31270842,-122.0712188,DOMESTIC,GAMA, Tehama County
TEH 764,0,"1,1,1-Trichloroethane",4/28/2005,UG/L,ND,,40.24874929,-122.2226465,DOMESTIC,GAMA, Tehama County
TEH 765,0,"1,1,1-Trichloroethane",5/12/2005,UG/L,ND,,40.25749491,-122.4707343,DOMESTIC,GAMA, Tehama County
TEH 766,5.3,"1,1,1-Trichloroethane",5/12/2005,MG/L,=,,40.25034272,-122.4820355,DOMESTIC,GAMA, Tehama County
TEH 767,0,"1,1,1-Trichloroethane",4/27/2005,pCi/L,ND,,40.0478605,-122.1081852,DOMESTIC,GAMA, Tehama County
TEH 768,140,"1,1,1-Trichloroethane",5/3/2005,MG/L,=,,40.23861951,-122.2093371,DOMESTIC,GAMA, Tehama County
TEH 769,120,"1,1,1-Trichloroethane",4/28/2005,MG/L,=,,40.25235808,-122.2639824,DOMESTIC,GAMA, Tehama County
TEH 770,130,"1,1,1-Trichloroethane",4/28/2005,MG/L,=,,40.25162153,-122.2097605,DOMESTIC,GAMA, Tehama County
TEH 771,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.29370928,-122.3528215,DOMESTIC,GAMA, Tehama County
TEH 772,0,"1,1,1-Trichloroethane",6/1/2005,UG/L,ND,,40.0461016,-122.1125366,DOMESTIC,GAMA, Tehama County
TEH 773,0,"1,1,1-Trichloroethane",5/4/2005,UG/L,ND,,40.25195788,-122.2227843,DOMESTIC,GAMA, Tehama County
TEH 774,0,"1,1,1-Trichloroethane",4/27/2005,UG/L,ND,,40.04805466,-122.1102711,DOMESTIC,GAMA, Tehama County
TEH 775,0,"1,1,1-Trichloroethane",4/26/2005,UG/L,ND,,40.04369151,-122.1030745,DOMESTIC,GAMA, Tehama County
